root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,LB_wheel_yaw_joint,LB_wheel_pitch_joint,RB_wheel_yaw_joint,RB_wheel_pitch_joint,knee_joint,leg_joint,waist_pitch_joint,waist_yaw_joint,zarm_l1_joint,zarm_l2_joint,zarm_l3_joint,zarm_l4_joint,zarm_l5_joint,zarm_l6_joint,zarm_l7_joint,zarm_r1_joint,zarm_r2_joint,zarm_r3_joint,zarm_r4_joint,zarm_r5_joint,zarm_r6_joint,zarm_r7_joint,zhead_1_joint,zhead_2_joint
1.369599223136901855e+00,3.287156224250793457e-01,-7.520470768213272095e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.425890445709228516e-02,-6.153682619333267212e-02,6.162164360284805298e-02,7.903587073087692261e-03,2.161516249179840088e-02,2.415929138660430908e-01,6.935810297727584839e-02,-4.176436960697174072e-01,-1.315482258796691895e-01,-1.635301709175109863e-01,-1.547503471374511719e-01,-2.198028378188610077e-02,-1.906068623065948486e-01,-1.370742022991180420e-01,-4.447207152843475342e-01,-1.494373846799135208e-02,1.298865228891372681e-01,-7.964534312486648560e-02,-7.641626894474029541e-02,4.585388302803039551e-02
1.387639284133911133e+00,3.303489685058593750e-01,-7.915697991847991943e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.241119027137756348e-02,-6.338454037904739380e-02,5.977392941713333130e-02,2.535039791837334633e-03,8.491563610732555389e-03,2.441859841346740723e-01,6.872408092021942139e-02,-4.256530702114105225e-01,-1.323360353708267212e-01,-1.601983457803726196e-01,-1.582145392894744873e-01,-1.389245782047510147e-02,-1.897727996110916138e-01,-1.375995874404907227e-01,-4.353519976139068604e-01,-1.340127363801002502e-02,1.298965215682983398e-01,-7.428936660289764404e-02,-7.379239052534103394e-02,4.951829835772514343e-02
1.412325263023376465e+00,3.324401676654815674e-01,-8.267540484666824341e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.938073366880416870e-02,-6.641499698162078857e-02,5.674347653985023499e-02,-4.574471153318881989e-03,-1.221370883285999298e-02,2.464294433593750000e-01,6.942959874868392944e-02,-4.398206472396850586e-01,-1.325053870677947998e-01,-1.573422849178314209e-01,-1.653134375810623169e-01,-8.165624458342790604e-04,-1.888745129108428955e-01,-1.389236003160476685e-01,-4.222042560577392578e-01,-1.172960549592971802e-02,1.298162937164306641e-01,-6.698487699031829834e-02,-7.048644870519638062e-02,5.431169271469116211e-02
1.455357193946838379e+00,3.357228040695190430e-01,-7.531314343214035034e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.593370020389556885e-02,-6.986203044652938843e-02,5.329643934965133667e-02,-2.858119644224643707e-02,-1.035525798797607422e-01,2.527951300144195557e-01,7.806235551834106445e-02,-5.003447532653808594e-01,-1.304223090410232544e-01,-1.454892307519912720e-01,-1.969128996133804321e-01,5.399221181869506836e-02,-1.864912062883377075e-01,-1.510136872529983521e-01,-3.672728240489959717e-01,-2.120624762028455734e-03,1.290905326604843140e-01,-3.889807313680648804e-02,-4.750384390354156494e-02,8.327043056488037109e-02
1.472683310508728027e+00,3.365320265293121338e-01,-7.567112147808074951e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.418229222297668457e-02,-7.161343842744827271e-02,5.154503136873245239e-02,-3.515612334012985229e-02,-1.197255328297615051e-01,2.540776133537292480e-01,7.778417319059371948e-02,-5.123000741004943848e-01,-1.297786831855773926e-01,-1.445745378732681274e-01,-2.035255730152130127e-01,6.243638694286346436e-02,-1.861057579517364502e-01,-1.534742563962936401e-01,-3.592112958431243896e-01,-1.012117601931095123e-03,1.287033855915069580e-01,-3.525199368596076965e-02,-4.433972388505935669e-02,8.867245912551879883e-02
1.496090292930603027e+00,3.374885618686676025e-01,-7.578694820404052734e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.152118325233459473e-02,-7.427454739809036255e-02,4.888392239809036255e-02,-4.241333529353141785e-02,-1.412789970636367798e-01,2.559309005737304688e-01,7.797717303037643433e-02,-5.293256640434265137e-01,-1.289761513471603394e-01,-1.434268951416015625e-01,-2.126172631978988647e-01,7.495640218257904053e-02,-1.852412223815917969e-01,-1.559310406446456909e-01,-3.484259247779846191e-01,8.839155780151486397e-04,1.283924430608749390e-01,-2.993151545524597168e-02,-4.115412756800651550e-02,9.374724328517913818e-02
1.522209763526916504e+00,3.382749855518341064e-01,-7.598419487476348877e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.894750684499740601e-02,-7.684822380542755127e-02,4.631024971604347229e-02,-5.017341673374176025e-02,-1.658183336257934570e-01,2.576296329498291016e-01,7.869252562522888184e-02,-5.492804050445556641e-01,-1.277591139078140259e-01,-1.425536274909973145e-01,-2.233975678682327271e-01,8.963150531053543091e-02,-1.833193898200988770e-01,-1.595028489828109741e-01,-3.361273407936096191e-01,2.361322520300745964e-03,1.283508688211441040e-01,-2.423182129859924316e-02,-3.756798058748245239e-02,9.939111024141311646e-02
1.549755811691284180e+00,3.391040861606597900e-01,-7.539278268814086914e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.751385867595672607e-02,-7.828187197446823120e-02,4.487659782171249390e-02,-5.750097334384918213e-02,-1.913106590509414673e-01,2.599044442176818848e-01,7.911133021116256714e-02,-5.707349777221679688e-01,-1.272906064987182617e-01,-1.415729075670242310e-01,-2.350046187639236450e-01,1.050881743431091309e-01,-1.805877685546875000e-01,-1.630452722311019897e-01,-3.232747912406921387e-01,3.822012338787317276e-03,1.287652403116226196e-01,-1.825739443302154541e-02,-3.387496247887611389e-02,1.062607914209365845e-01
1.578216075897216797e+00,3.397608995437622070e-01,-7.333327829837799072e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.679902762174606323e-02,-7.899671047925949097e-02,4.416176304221153259e-02,-6.352363526821136475e-02,-2.150710672140121460e-01,2.618023753166198730e-01,7.869762927293777466e-02,-5.915662050247192383e-01,-1.272275745868682861e-01,-1.411939710378646851e-01,-2.462124377489089966e-01,1.199498474597930908e-01,-1.782703399658203125e-01,-1.660943925380706787e-01,-3.114643394947052002e-01,5.697464104741811752e-03,1.287866532802581787e-01,-1.278791390359401703e-02,-2.975064329802989960e-02,1.122586280107498169e-01
1.608016133308410645e+00,3.401049673557281494e-01,-7.036649435758590698e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.755796611309051514e-02,-7.823776453733444214e-02,4.492070898413658142e-02,-6.982989609241485596e-02,-2.356013208627700806e-01,2.626215517520904541e-01,7.836025208234786987e-02,-6.101801395416259766e-01,-1.273961961269378662e-01,-1.412810981273651123e-01,-2.560808956623077393e-01,1.333128362894058228e-01,-1.738416701555252075e-01,-1.702279746532440186e-01,-2.998624444007873535e-01,6.870924029499292374e-03,1.307201683521270752e-01,-7.111850194633007050e-03,-2.556752413511276245e-02,1.182085946202278137e-01
1.639123678207397461e+00,3.397729992866516113e-01,-6.738096475601196289e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.917886972427368164e-02,-7.661686092615127563e-02,4.654160887002944946e-02,-7.637304067611694336e-02,-2.504980266094207764e-01,2.647415697574615479e-01,7.520610839128494263e-02,-6.256566643714904785e-01,-1.291571557521820068e-01,-1.418454647064208984e-01,-2.640166878700256348e-01,1.430216729640960693e-01,-1.697608977556228638e-01,-1.742153763771057129e-01,-2.909280359745025635e-01,8.199134841561317444e-03,1.325536072254180908e-01,-3.016230883076786995e-03,-2.139033004641532898e-02,1.238202005624771118e-01
1.671672940254211426e+00,3.396422266960144043e-01,-6.293819844722747803e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.136638253927230835e-02,-7.442935556173324585e-02,4.872911795973777771e-02,-8.153466135263442993e-02,-2.587832808494567871e-01,2.666849493980407715e-01,7.063712179660797119e-02,-6.365879178047180176e-01,-1.321410238742828369e-01,-1.432467997074127197e-01,-2.693004608154296875e-01,1.483793854713439941e-01,-1.662070155143737793e-01,-1.781411468982696533e-01,-2.849067747592926025e-01,9.663021191954612732e-03,1.338168084621429443e-01,-5.203535547479987144e-04,-1.742890477180480957e-02,1.287099868059158325e-01
1.706054449081420898e+00,3.386074304580688477e-01,-5.587547644972801208e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.377812802791595459e-02,-7.201760262250900269e-02,5.114087089896202087e-02,-8.382178097963333130e-02,-2.592551708221435547e-01,2.683727145195007324e-01,6.459089368581771851e-02,-6.419308781623840332e-01,-1.363523453474044800e-01,-1.456898301839828491e-01,-2.722243666648864746e-01,1.488219052553176880e-01,-1.638907790184020996e-01,-1.800374537706375122e-01,-2.827635407447814941e-01,1.311543304473161697e-02,1.342467814683914185e-01,-1.225873711518943310e-04,-1.362076122313737869e-02,1.329406946897506714e-01
1.740320920944213867e+00,3.367036283016204834e-01,-4.846141859889030457e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.751883357763290405e-02,-6.827689707279205322e-02,5.488157644867897034e-02,-8.419284969568252563e-02,-2.516047060489654541e-01,2.696552872657775879e-01,5.703805387020111084e-02,-6.403087377548217773e-01,-1.414701491594314575e-01,-1.492173075675964355e-01,-2.715558111667633057e-01,1.444585770368576050e-01,-1.626337617635726929e-01,-1.796424984931945801e-01,-2.842350602149963379e-01,1.824531517922878265e-02,1.340399384498596191e-01,-1.467278809286653996e-03,-1.002048607915639877e-02,1.365621685981750488e-01
1.772936701774597168e+00,3.345679342746734619e-01,-4.065125808119773865e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.098572283983230591e-02,-6.481001526117324829e-02,5.834845826029777527e-02,-8.283452689647674561e-02,-2.373792678117752075e-01,2.708610892295837402e-01,4.953892901539802551e-02,-6.322880387306213379e-01,-1.459527164697647095e-01,-1.531213819980621338e-01,-2.671616673469543457e-01,1.340492367744445801e-01,-1.614484637975692749e-01,-1.811611652374267578e-01,-2.904006838798522949e-01,2.060968056321144104e-02,1.333044171333312988e-01,-5.781985353678464890e-03,-7.248802576214075089e-03,1.395908147096633911e-01
1.803320050239562988e+00,3.328972756862640381e-01,-3.016849420964717865e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.426174312829971313e-02,-6.153398752212524414e-02,6.162448599934577942e-02,-7.813308387994766235e-02,-2.182691544294357300e-01,2.703402340412139893e-01,4.430682584643363953e-02,-6.188684105873107910e-01,-1.489796936511993408e-01,-1.574409604072570801e-01,-2.598940134048461914e-01,1.186025515198707581e-01,-1.605682969093322754e-01,-1.840749830007553101e-01,-3.002986609935760498e-01,2.038791403174400330e-02,1.322792321443557739e-01,-1.225682906806468964e-02,-5.831938236951828003e-03,1.419111341238021851e-01
1.833110809326171875e+00,3.311258554458618164e-01,-1.800323650240898132e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.733621031045913696e-02,-5.845952033996582031e-02,6.469895690679550171e-02,-7.041566073894500732e-02,-1.948954463005065918e-01,2.688383460044860840e-01,4.051518440246582031e-02,-6.007484793663024902e-01,-1.507120430469512939e-01,-1.616148799657821655e-01,-2.499067336320877075e-01,9.900666028261184692e-02,-1.606325358152389526e-01,-1.870808750391006470e-01,-3.139242231845855713e-01,1.891974359750747681e-02,1.303998529911041260e-01,-2.077856659889221191e-02,-5.884196609258651733e-03,1.439051926136016846e-01
1.878975033760070801e+00,3.271749019622802734e-01,1.322769559919834137e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.762360155582427979e-02,-5.817213281989097595e-02,6.498634070158004761e-02,-5.099721252918243408e-02,-9.125458449125289917e-02,2.629276216030120850e-01,2.688754722476005554e-02,-5.145061612129211426e-01,-1.632403284311294556e-01,-1.763967424631118774e-01,-2.050146609544754028e-01,8.768182247877120972e-03,-1.556341946125030518e-01,-2.047593742609024048e-01,-3.728550076484680176e-01,1.621280447579920292e-03,1.069178730249404907e-01,-6.157773733139038086e-02,-2.588325738906860352e-02,1.589579582214355469e-01
1.895445704460144043e+00,3.257552385330200195e-01,1.799554564058780670e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.943398088216781616e-02,-5.636174976825714111e-02,6.679672002792358398e-02,-4.481192678213119507e-02,-7.953456789255142212e-02,2.634546756744384766e-01,2.524188160896301270e-02,-5.048518776893615723e-01,-1.640941053628921509e-01,-1.770119816064834595e-01,-2.000911682844161987e-01,-7.565048290416598320e-04,-1.567088216543197632e-01,-2.029580026865005493e-01,-3.804256021976470947e-01,1.790254027582705021e-04,1.052946075797080994e-01,-6.599630415439605713e-02,-2.753308787941932678e-02,1.607562303543090820e-01
1.918470025062561035e+00,3.244808912277221680e-01,2.160268835723400116e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010228320956230164e-01,-5.477289855480194092e-02,6.838557124137878418e-02,-3.786151111125946045e-02,-6.008266285061836243e-02,2.644734978675842285e-01,2.200934104621410370e-02,-4.893150031566619873e-01,-1.655546724796295166e-01,-1.779159009456634521e-01,-1.920002996921539307e-01,-1.767281256616115570e-02,-1.584566682577133179e-01,-2.015073448419570923e-01,-3.947276175022125244e-01,-2.783584641292691231e-03,1.043030843138694763e-01,-7.435724884271621704e-02,-3.060156665742397308e-02,1.620661318302154541e-01
1.943952918052673340e+00,3.231033980846405029e-01,2.558911405503749847e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.022708192467689514e-01,-5.352491140365600586e-02,6.963355839252471924e-02,-2.869638614356517792e-02,-3.621560335159301758e-02,2.646368741989135742e-01,1.954629085958003998e-02,-4.700221419334411621e-01,-1.666461378335952759e-01,-1.794352084398269653e-01,-1.820179969072341919e-01,-3.997749462723731995e-02,-1.608320772647857666e-01,-1.996166706085205078e-01,-4.145469665527343750e-01,-6.063092499971389771e-03,1.042853444814682007e-01,-8.559900522232055664e-02,-3.404907137155532837e-02,1.635900288820266724e-01
1.985786557197570801e+00,3.216379284858703613e-01,5.759805440902709961e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.043600663542747498e-01,-5.143566802144050598e-02,7.172280550003051758e-02,1.186581049114465714e-02,6.646946072578430176e-02,2.622029483318328857e-01,1.284827850759029388e-02,-3.878029286861419678e-01,-1.724989712238311768e-01,-1.817125529050827026e-01,-1.453649848699569702e-01,-1.324147731065750122e-01,-1.682258844375610352e-01,-1.848363429307937622e-01,-5.097706913948059082e-01,-3.584035485982894897e-02,1.050712019205093384e-01,-1.365516185760498047e-01,-6.807220727205276489e-02,1.734696328639984131e-01
2.002376556396484375e+00,3.211093544960021973e-01,5.840492900460958481e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050884053111076355e-01,-5.070732533931732178e-02,7.245114445686340332e-02,1.805131509900093079e-02,7.636693120002746582e-02,2.601787447929382324e-01,1.438302081078290939e-02,-3.793670833110809326e-01,-1.721896082162857056e-01,-1.823167204856872559e-01,-1.418873965740203857e-01,-1.405833363533020020e-01,-1.706853806972503662e-01,-1.831140518188476562e-01,-5.192684531211853027e-01,-3.770990297198295593e-02,1.047401651740074158e-01,-1.409748345613479614e-01,-7.109017670154571533e-02,1.740730404853820801e-01
2.025634288787841797e+00,3.207155466079711914e-01,7.063306868076324463e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.057569384574890137e-01,-5.003879591822624207e-02,7.311967760324478149e-02,2.646037749946117401e-02,9.057755023241043091e-02,2.567252814769744873e-01,1.643219403922557831e-02,-3.677613735198974609e-01,-1.719801574945449829e-01,-1.838895827531814575e-01,-1.371321976184844971e-01,-1.534276753664016724e-01,-1.735302954912185669e-01,-1.805637776851654053e-01,-5.335744023323059082e-01,-3.881195187568664551e-02,1.061841249465942383e-01,-1.478640288114547729e-01,-7.397840172052383423e-02,1.750408709049224854e-01
2.051893234252929688e+00,3.196849226951599121e-01,8.443141356110572815e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.064336001873016357e-01,-4.936213046312332153e-02,7.379633933305740356e-02,3.525672480463981628e-02,1.075682193040847778e-01,2.515747249126434326e-01,1.964509859681129456e-02,-3.536303639411926270e-01,-1.707595586776733398e-01,-1.866585910320281982e-01,-1.312934607267379761e-01,-1.679990291595458984e-01,-1.769958138465881348e-01,-1.785546541213989258e-01,-5.495409965515136719e-01,-3.997575119137763977e-02,1.078063324093818665e-01,-1.556296497583389282e-01,-7.755807042121887207e-02,1.754907518625259399e-01
2.079535484313964844e+00,3.189651668071746826e-01,7.826957851648330688e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.067700684070587158e-01,-4.902566596865653992e-02,7.413280755281448364e-02,4.269351437687873840e-02,1.245345547795295715e-01,2.450588494539260864e-01,2.434458956122398376e-02,-3.392629623413085938e-01,-1.692253202199935913e-01,-1.902863979339599609e-01,-1.254072934389114380e-01,-1.825928390026092529e-01,-1.811726391315460205e-01,-1.785046756267547607e-01,-5.654401183128356934e-01,-4.139052703976631165e-02,1.083951741456985474e-01,-1.636762171983718872e-01,-8.157012611627578735e-02,1.761503368616104126e-01
2.108259201049804688e+00,3.187937140464782715e-01,5.857395473867654800e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.071402803063392639e-01,-4.865545034408569336e-02,7.450302690267562866e-02,4.978909716010093689e-02,1.395830214023590088e-01,2.375416606664657593e-01,3.073258884251117706e-02,-3.263526260852813721e-01,-1.670015305280685425e-01,-1.946377009153366089e-01,-1.202771440148353577e-01,-1.943281888961791992e-01,-1.855142414569854736e-01,-1.786202341318130493e-01,-5.790225267410278320e-01,-4.216672480106353760e-02,1.089252009987831116e-01,-1.701872646808624268e-01,-8.610558509826660156e-02,1.766054779291152954e-01
2.137710332870483398e+00,3.189540207386016846e-01,3.120562527328729630e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.095128953456878662e-01,-4.628283530473709106e-02,7.687563449144363403e-02,5.665629357099533081e-02,1.509692519903182983e-01,2.299434095621109009e-01,3.700327128171920776e-02,-3.166163563728332520e-01,-1.641307622194290161e-01,-1.989140063524246216e-01,-1.166836097836494446e-01,-2.019352316856384277e-01,-1.896071434020996094e-01,-1.787558048963546753e-01,-5.888711214065551758e-01,-4.322119802236557007e-02,1.096980497241020203e-01,-1.746488809585571289e-01,-8.893729746341705322e-02,1.797956079244613647e-01
2.168874979019165039e+00,3.190218508243560791e-01,8.766733226366341114e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.109948158264160156e-01,-4.480091482400894165e-02,7.835755497217178345e-02,6.402059644460678101e-02,1.572529673576354980e-01,2.230176925659179688e-01,4.584410786628723145e-02,-3.104692995548248291e-01,-1.600835472345352173e-01,-2.011777013540267944e-01,-1.151970550417900085e-01,-2.038674056529998779e-01,-1.940069347620010376e-01,-1.785436570644378662e-01,-5.937680006027221680e-01,-4.342918097972869873e-02,1.096366718411445618e-01,-1.765437722206115723e-01,-9.205039590597152710e-02,1.825854778289794922e-01
2.201439857482910156e+00,3.189427852630615234e-01,-4.159781150519847870e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.124774217605590820e-01,-4.331830888986587524e-02,7.984016090631484985e-02,6.851562112569808960e-02,1.588113903999328613e-01,2.169120460748672485e-01,5.458631739020347595e-02,-3.082382082939147949e-01,-1.563315540552139282e-01,-2.023108005523681641e-01,-1.153908297419548035e-01,-1.997178494930267334e-01,-1.978871077299118042e-01,-1.768885999917984009e-01,-5.931381583213806152e-01,-4.273631796240806580e-02,1.098434329032897949e-01,-1.751258075237274170e-01,-9.618820995092391968e-02,1.852714717388153076e-01
2.234801054000854492e+00,3.194379806518554688e-01,-1.270536612719297409e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.142590045928955078e-01,-4.153672605752944946e-02,8.162174373865127563e-02,6.819012761116027832e-02,1.561664640903472900e-01,2.121354788541793823e-01,6.062094122171401978e-02,-3.096085488796234131e-01,-1.535553187131881714e-01,-2.027120292186737061e-01,-1.170196011662483215e-01,-1.898026764392852783e-01,-2.006348073482513428e-01,-1.740238517522811890e-01,-5.860335826873779297e-01,-4.174593463540077209e-02,1.100875809788703918e-01,-1.701557189226150513e-01,-1.005304902791976929e-01,1.876069754362106323e-01
2.266987800598144531e+00,3.204292953014373779e-01,-2.269940823316574097e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.156351119279861450e-01,-4.016062244772911072e-02,8.299785107374191284e-02,6.400586664676666260e-02,1.496837884187698364e-01,2.091796249151229858e-01,6.280830502510070801e-02,-3.142906129360198975e-01,-1.520915478467941284e-01,-2.027593553066253662e-01,-1.196955591440200806e-01,-1.751185953617095947e-01,-2.019755244255065918e-01,-1.707538813352584839e-01,-5.729559659957885742e-01,-4.058090969920158386e-02,1.103859618306159973e-01,-1.613754928112030029e-01,-1.027696207165718079e-01,1.886115819215774536e-01
2.297065019607543945e+00,3.213172852993011475e-01,-3.389550372958183289e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.162491664290428162e-01,-3.954656794667243958e-02,8.361190557479858398e-02,5.710510164499282837e-02,1.385134905576705933e-01,2.085784822702407837e-01,6.379230320453643799e-02,-3.222574293613433838e-01,-1.510332226753234863e-01,-2.013286799192428589e-01,-1.236433088779449463e-01,-1.574756503105163574e-01,-2.015689611434936523e-01,-1.680900603532791138e-01,-5.561521053314208984e-01,-3.907243162393569946e-02,1.106976419687271118e-01,-1.507177203893661499e-01,-1.040789708495140076e-01,1.896197199821472168e-01
2.325022459030151367e+00,3.214136660099029541e-01,-4.647159576416015625e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.162327006459236145e-01,-3.956303000450134277e-02,8.359543979167938232e-02,4.812924191355705261e-02,1.228701472282409668e-01,2.103714346885681152e-01,6.259186565876007080e-02,-3.334155678749084473e-01,-1.509411185979843140e-01,-1.990303099155426025e-01,-1.284399330615997314e-01,-1.370923370122909546e-01,-1.990810781717300415e-01,-1.652844250202178955e-01,-5.361042618751525879e-01,-3.742863982915878296e-02,1.117416396737098694e-01,-1.379283219575881958e-01,-1.035214662551879883e-01,1.906326115131378174e-01
2.352442741394042969e+00,3.215661346912384033e-01,-5.824861675500869751e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.141625121235847473e-01,-4.163321852684020996e-02,8.152525126934051514e-02,3.875590488314628601e-02,1.024047732353210449e-01,2.136365920305252075e-01,6.192104890942573547e-02,-3.472885787487030029e-01,-1.507744044065475464e-01,-1.961412280797958374e-01,-1.343978941440582275e-01,-1.151470243930816650e-01,-1.958202868700027466e-01,-1.623149961233139038e-01,-5.138101577758789062e-01,-3.456396609544754028e-02,1.129384860396385193e-01,-1.238882914185523987e-01,-1.022696793079376221e-01,1.921213269233703613e-01
